grid_id,grid_row,grid_col,lon_center,lat_center,p_s2_mean,p_s2_median,p_s2_std,p_s2_valid_ratio,p_viirs_mean,p_viirs_median,p_viirs_std,p_viirs_valid_ratio,viirs_loss_rate_mean,viirs_loss_rate_median,p_fused,fusion_source,disagreement,uncertainty,evidence_type,p_s2_low_quality,p_viirs_low_quality,p_s2_clipped,u_s2,m_s2_D,m_s2_N,m_s2_U,p_viirs_clipped,u_viirs,m_viirs_D,m_viirs_N,m_viirs_U,conflict_k,belief_damage,belief_no_damage,uncertainty_ds,plausibility_damage,plausibility_no_damage,ds_damage_mid,ds_interval_width,conflict_class,ds_decision_class,ds_source
35,0,35,37.64717758088435,47.05127399808761,,,,0.0,0.219068706035614,0.219068706035614,0.0,0.5,0.20714059472084045,0.20714059472084045,0.219068706035614,viirs_only,,0.225,single_source,True,False,,,,,,0.219068706035614,0.4,0.1314412236213684,0.4685587763786316,0.4,0.0,0.1314412236213684,0.4685587763786316,0.4,0.5314412236213684,0.8685587763786315,0.3314412236213684,0.4,low_conflict,insufficient_evidence,viirs_only
36,0,36,37.6537587915596,47.05135156192771,,,,0.0,0.18639345467090607,0.18639345467090607,0.0,0.5,0.13629280030727386,0.13629280030727386,0.18639345467090607,viirs_only,,0.225,single_source,True,False,,,,,,0.186393454670906,0.4,0.11183607280254361,0.4881639271974563,0.4,0.0,0.11183607280254361,0.4881639271974563,0.4,0.5118360728025436,0.8881639271974564,0.3118360728025436,0.4,low_conflict,insufficient_evidence,viirs_only
37,0,37,37.66034002954403,47.05142874767951,,,,0.0,0.2740653157234192,0.2740653157234192,0.0,0.5,0.29005396366119385,0.29005396366119385,0.2740653157234192,viirs_only,,0.225,single_source,True,False,,,,,,0.2740653157234192,0.4,0.1644391894340515,0.4355608105659485,0.4,0.0,0.1644391894340515,0.4355608105659485,0.4,0.5644391894340515,0.8355608105659484,0.3644391894340515,0.4,low_conflict,insufficient_evidence,viirs_only
38,0,38,37.666921294704345,47.05150555533901,,,,0.0,0.4283473789691925,0.4283473789691925,0.0,0.5,0.5397893190383911,0.5397893190383911,0.4283473789691925,viirs_only,,0.225,single_source,True,False,,,,,,0.4283473789691925,0.4,0.25700842738151547,0.3429915726184845,0.4,0.0,0.25700842738151547,0.3429915726184845,0.4,0.6570084273815155,0.7429915726184846,0.4570084273815155,0.4,low_conflict,possible_damage,viirs_only
39,0,39,37.67350258690721,47.05158198490225,,,,0.0,0.38417425751686096,0.38417425751686096,0.0,0.5,0.4727858603000641,0.4727858603000641,0.38417425751686096,viirs_only,,0.225,single_source,True,False,,,,,,0.3841742575168609,0.4,0.23050455451011653,0.3694954454898834,0.4,0.0,0.23050455451011653,0.3694954454898834,0.4,0.6305045545101166,0.7694954454898835,0.43050455451011654,0.4,low_conflict,possible_damage,viirs_only
40,0,40,37.68008390601934,47.05165803636527,,,,0.0,0.24323175847530365,0.24323175847530365,0.0,0.5,0.2130267471075058,0.2130267471075058,0.24323175847530365,viirs_only,,0.225,single_source,True,False,,,,,,0.2432317584753036,0.4,0.14593905508518215,0.4540609449148178,0.4,0.0,0.14593905508518215,0.4540609449148178,0.4,0.5459390550851821,0.8540609449148178,0.3459390550851822,0.4,low_conflict,insufficient_evidence,viirs_only
41,0,41,37.68666525190741,47.05173370972415,,,,0.0,0.06855635344982147,0.06855635344982147,0.0,0.5,-0.2522258162498474,-0.2522258162498474,0.06855635344982147,viirs_only,,0.225,single_source,True,False,,,,,,0.0685563534498214,0.4,0.04113381206989284,0.5588661879301071,0.4,0.0,0.04113381206989284,0.5588661879301071,0.4,0.4411338120698929,0.9588661879301071,0.24113381206989284,0.4,low_conflict,insufficient_evidence,viirs_only
42,0,42,37.693246624438096,47.051809004974984,,,,0.0,0.1232215091586113,0.1232215091586113,0.0,0.5,-0.06206267327070236,-0.06206267327070236,0.1232215091586113,viirs_only,,0.225,single_source,True,False,,,,,,0.1232215091586113,0.4,0.07393290549516678,0.5260670945048332,0.4,0.0,0.07393290549516678,0.5260670945048332,0.4,0.4739329054951668,0.9260670945048333,0.2739329054951668,0.4,low_conflict,insufficient_evidence,viirs_only
43,0,43,37.69982802347809,47.05188392211388,,,,0.0,0.23167186975479126,0.23167186975479126,0.0,0.5,0.23224498331546783,0.23224498331546783,0.23167186975479126,viirs_only,,0.225,single_source,True,False,,,,,,0.2316718697547912,0.4,0.13900312185287472,0.4609968781471252,0.4,0.0,0.13900312185287472,0.4609968781471252,0.4,0.5390031218528748,0.8609968781471252,0.33900312185287473,0.4,low_conflict,insufficient_evidence,viirs_only
44,0,44,37.706409448894064,47.05195846113698,,,,0.0,0.2543157637119293,0.2543157637119293,0.0,0.5,0.2737486660480499,0.2737486660480499,0.2543157637119293,viirs_only,,0.225,single_source,True,False,,,,,,0.2543157637119293,0.4,0.15258945822715758,0.4474105417728424,0.4,0.0,0.15258945822715758,0.4474105417728424,0.4,0.5525894582271575,0.8474105417728424,0.3525894582271576,0.4,low_conflict,insufficient_evidence,viirs_only
45,0,45,37.712990900552676,47.05203262204039,,,,0.0,0.22263629734516144,0.22263629734516144,0.0,0.5,0.2146003097295761,0.2146003097295761,0.22263629734516144,viirs_only,,0.225,single_source,True,False,,,,,,0.2226362973451614,0.4,0.13358177840709684,0.46641822159290314,0.4,0.0,0.13358177840709684,0.46641822159290314,0.4,0.5335817784070969,0.8664182215929032,0.33358177840709685,0.4,low_conflict,insufficient_evidence,viirs_only
46,0,46,37.71957237832061,47.052106404820336,,,,0.0,0.21390937268733978,0.21390937268733978,0.0,1.0,0.19795316457748413,0.19795316457748413,0.21390937268733978,viirs_only,,0.15,single_source,True,False,,,,,,0.2139093726873397,0.15,0.18182296678423873,0.6681770332157613,0.15,0.0,0.18182296678423873,0.6681770332157613,0.15,0.3318229667842387,0.8181770332157613,0.2568229667842387,0.15,low_conflict,likely_no_damage,viirs_only
47,1,0,37.41672032035879,47.05281872241011,,,,0.0,,,,0.0,,,,no_data,,0.3,no_data,True,True,,,,,,,,,,,,,,,,,,,no_data,insufficient_evidence,no_data
48,1,1,37.42330104402777,47.05290953087456,0.5136668682098389,0.7030657529830933,0.3507068157196045,1.0,0.13653777539730072,0.13653777539730072,0.0,0.25,-0.02578616328537464,-0.02578616328537464,0.2901132948472918,both,0.37712909281253815,0.3764903649687767,s2_high_viirs_low,False,False,0.5136668682098389,0.35,0.33388346433639526,0.31611653566360476,0.35,0.1365377753973007,0.525,0.06485544331371783,0.41014455668628214,0.525,0.15744236352439073,0.2606852926404209,0.5212287366850741,0.21808597067450503,0.4787712633149259,0.7393147073595792,0.3697282779776734,0.21808597067450503,low_conflict,insufficient_evidence,both
49,1,2,37.42988179967893,47.052999961343474,0.5440720915794373,0.6281194090843201,0.26059824228286743,1.0,0.1577666848897934,0.1577666848897934,0.0,0.25,0.013726656325161457,0.013726656325161457,0.32101822800247787,both,0.38630540668964386,0.38291378468275067,s2_high_viirs_low,False,False,0.5440720915794373,0.32373216152191164,0.3679384573486786,0.3083293811294098,0.32373216152191164,0.1577666848897934,0.525,0.07493917532265186,0.4000608246773481,0.525,0.17030371222700522,0.295289878346616,0.49986482186881437,0.20484529978456958,0.5001351781311856,0.704710121653384,0.3977125282389008,0.20484529978456958,low_conflict,insufficient_evidence,both
50,1,3,37.43646258717906,47.05309001381217,0.6470307111740112,0.7031577229499817,0.20282161235809326,1.0,0.29098454117774963,0.29098454117774963,0.0,0.25,0.30294302105903625,0.30294302105903625,0.4644855959698926,both,0.3560461699962616,0.3617323189973831,s2_high_viirs_low,False,False,0.6470307111740112,0.2852144082387288,0.46248822977423176,0.25229736198703945,0.2852144082387288,0.2909845411777496,0.525,0.13821765705943104,0.3367823429405689,0.525,0.1906298198619257,0.4276807274709914,0.3873142303370808,0.18500504219192776,0.6126857696629191,0.5723192725290085,0.5201832485669553,0.18500504219192776,low_conflict,possible_damage,both
51,1,4,37.443043406394935,47.05317968827601,0.2017677128314972,0.08925255388021469,0.25140610337257385,0.9424,0.3973330855369568,0.3973330855369568,0.0,0.25,0.4855647087097168,0.4855647087097168,0.2898863382035268,both,0.1955653727054596,0.25803576089382174,both_low,False,False,0.2017677128314972,0.34064406891504917,0.13303673815689282,0.5263191929280581,0.34064406891504917,0.3973330855369568,0.525,0.18873321563005446,0.2862667843699455,0.525,0.13741791296436756,0.18461267840670753,0.6080584900904268,0.20732883150286563,0.39194150990957316,0.8153873215932924,0.28827709415814035,0.20732883150286563,low_conflict,likely_no_damage,both
52,1,5,37.449624257193335,47.05326898473036,0.12763497233390808,0.0,0.26049885153770447,0.8192,0.4376923143863678,0.4376923143863678,0.0,0.25,0.5515428781509399,0.5515428781509399,0.25231880942472634,both,0.3100573420524597,0.3566601394367218,both_low,False,False,0.127634972333908,0.39598590102513626,0.0770933228119471,0.5269207761629167,0.39598590102513626,0.4376923143863678,0.525,0.20790384933352468,0.2670961506664753,0.525,0.13014018742323796,0.15959926432337262,0.6014052159015939,0.23899551977503358,0.3985947840984062,0.8404007356766274,0.27909702421088944,0.23899551977503358,low_conflict,likely_no_damage,both
53,1,6,37.456205139441046,47.0533579031706,0.004661767743527889,0.0,0.01616891473531723,1.0,0.41414180397987366,0.41414180397987366,0.0,0.25,0.5184682011604309,0.5184682011604309,0.05440909947243236,both,0.40948003623634577,0.399136025365442,both_low,False,False,0.0046617677435278,0.16077927649021145,0.003912252098557995,0.8353084714112307,0.16077927649021145,0.4141418039798736,0.525,0.19671735689043995,0.27828264310956,0.525,0.16540838653870854,0.04127960789719807,0.8575821601868449,0.10113823191595722,0.14241783981315528,0.958720392102802,0.09184872385517667,0.10113823191595722,low_conflict,likely_no_damage,both
54,1,7,37.462786053004834,47.05344644359214,0.028115136548876762,0.0,0.051571816205978394,1.0,0.4833337068557739,0.4833337068557739,0.0,0.25,0.6010933518409729,0.6010933518409729,0.1412666079423929,both,0.45521857030689716,0.43115299921482797,both_low,False,False,0.0281151365488767,0.18438121080398553,0.022931233630075428,0.7926875555659391,0.18438121080398553,0.4833337068557739,0.525,0.2295835107564926,0.24541648924350737,0.525,0.18761569479132637,0.07340665752664138,0.8074377469609273,0.11915559551243149,0.19256225303907287,0.9265933424733588,0.13298445528285713,0.11915559551243149,low_conflict,likely_no_damage,both
55,1,8,37.469366997751465,47.053534605990414,0.05817869305610657,0.0,0.14505377411842346,0.8064,0.5790878534317017,0.5790878534317017,0.0,0.25,0.7443377375602722,0.7443377375602722,0.22572089459528694,both,0.5209091603755951,0.5061764122629165,s2_low_viirs_high,False,False,0.0581786930561065,0.32414251607894895,0.03932050510671526,0.6365369788143358,0.32414251607894895,0.5790878534317017,0.525,0.2750667303800583,0.1999332696199417,0.525,0.18295162267755297,0.14762877374275912,0.6440912447228195,0.20827998153442134,0.35590875527718047,0.8523712262572409,0.25176876450996977,0.20827998153442134,low_conflict,likely_no_damage,both
56,1,9,37.475947973547704,47.053622390360864,0.03496209904551506,0.0,0.10870395600795746,0.72,0.6651486158370972,0.6651486158370972,0.0,0.25,0.8700496554374695,0.8700496554374695,0.21151965625883448,both,0.6301865167915821,0.5956305617541074,s2_low_viirs_high,False,False,0.034962099045515,0.33446930400530495,0.02326835011119706,0.6422623458834981,0.33446930400530495,0.6651486158370972,0.525,0.31594559252262117,0.15905440747737884,0.525,0.20662089106504308,0.1578583523254036,0.6208144377377126,0.2213272099368839,0.3791855622622875,0.8421416476745965,0.26852195729384554,0.2213272099368839,medium_conflict,likely_no_damage,both
57,1,10,37.48252898026031,47.05370979669896,0.011107678525149822,0.0,0.029767276719212532,1.0,0.6650352478027344,0.6650352478027344,0.0,0.25,0.8718383312225342,0.8718383312225342,0.1299312187619847,both,0.6539275692775846,0.5702492984943092,s2_low_viirs_high,False,False,0.0111076785251498,0.16984485114614167,0.009221096519466537,0.8209340523343918,0.16984485114614167,0.6650352478027344,0.525,0.31589174270629883,0.15910825729370118,0.525,0.2607934410364042,0.08307086726375752,0.7963017576535008,0.12062737508274157,0.20369824234649908,0.9169291327362423,0.1433845548051283,0.12062737508274157,medium_conflict,likely_no_damage,both
58,1,11,37.48911001775605,47.053796825000184,0.01737111434340477,0.0,0.03698486089706421,1.0,0.7033695578575134,0.7033695578575134,0.0,0.25,0.9286390542984009,0.9286390542984009,0.16994548038311863,both,0.6859984435141087,0.592698910459876,s2_low_viirs_high,False,False,0.0173711143434047,0.17465657393137612,0.01433713502681545,0.8110062910418084,0.17465657393137612,0.7033695578575134,0.525,0.33410053998231887,0.1408994600176811,0.525,0.27297773434960476,0.09720458291885976,0.7766717677154056,0.12612364936573467,0.22332823228459442,0.9027954170811403,0.1602664076017271,0.12612364936573467,medium_conflict,likely_no_damage,both
59,1,12,37.495691085901655,47.05388347526006,0.013026806525886059,0.0,0.02781282365322113,0.9712,,,,0.0,,,0.013026806525886059,s2_only,,0.15432,single_source,False,True,0.013026806525886,0.18006188243548077,0.010681175220712161,0.8092569423438072,0.18006188243548077,,,,,,0.0,0.010681175220712161,0.8092569423438072,0.18006188243548077,0.19074305765619293,0.9893188247792879,0.10071211643845254,0.18006188243548077,low_conflict,likely_no_damage,s2_only
60,1,13,37.50227218456389,47.05396974747408,0.01305854320526123,0.0,0.03410204499959946,0.4128,0.7328168153762817,0.7328168153762817,0.0,0.25,0.9777421355247498,0.9777421355247498,0.16001675051838346,both,0.7197582721710205,0.7044107905197143,s2_low_viirs_high,False,False,0.0130585432052612,0.4076146966663996,0.007735689077743582,0.5846496142558568,0.4076146966663996,0.7328168153762817,0.525,0.3480879873037338,0.12691201269626617,0.525,0.20449125937467452,0.186848627770554,0.5441440001902115,0.2690073720392344,0.4558559998097884,0.8131513722294459,0.3213523137901712,0.2690073720392344,medium_conflict,insufficient_evidence,both
61,1,14,37.5088533136095,47.05405564163779,0.010435591451823711,0.0,0.017134351655840874,0.016,0.7340914011001587,0.7340914011001587,0.0,0.25,0.9799407720565796,0.9799407720565796,0.14575625061340602,both,0.723655809648335,0.7666590667538344,s2_low_viirs_high,True,False,0.0104355914518237,0.5550229011038939,0.004643599209497514,0.4403334996866086,0.5550229011038939,0.7340914011001587,0.525,0.3486934155225754,0.12630658447742463,0.525,0.15412790913056612,0.23359313454796143,0.4219256770727876,0.34448118837925085,0.5780743229272123,0.7664068654520384,0.40583372873758683,0.34448118837925085,low_conflict,insufficient_evidence,both
62,1,15,37.51543447290522,47.05414115774677,,,,0.0,0.6951102018356323,0.6951102018356323,0.0,0.25,0.9177492260932922,0.9177492260932922,0.6951102018356323,viirs_only,,0.2625,single_source,True,False,,,,,,0.6951102018356323,0.525,0.3301773458719253,0.14482265412807463,0.525,0.0,0.3301773458719253,0.14482265412807463,0.525,0.8551773458719254,0.6698226541280746,0.5926773458719253,0.525,low_conflict,possible_damage,viirs_only
63,1,16,37.522015662317784,47.05422629579662,,,,0.0,0.6190897226333618,0.6190897226333618,0.0,0.25,0.801660418510437,0.801660418510437,0.6190897226333618,viirs_only,,0.2625,single_source,True,False,,,,,,0.6190897226333618,0.525,0.2940676182508469,0.18093238174915313,0.525,0.0,0.2940676182508469,0.18093238174915313,0.525,0.819067618250847,0.7059323817491532,0.5565676182508469,0.525,low_conflict,possible_damage,viirs_only
64,1,17,37.52859688171393,47.054311055782904,,,,0.0,0.6246515512466431,0.6246515512466431,0.0,0.25,0.8101310729980469,0.8101310729980469,0.6246515512466431,viirs_only,,0.2625,single_source,True,False,,,,,,0.6246515512466431,0.525,0.2967094868421554,0.17829051315784453,0.525,0.0,0.2967094868421554,0.17829051315784453,0.525,0.8217094868421555,0.7032905131578445,0.5592094868421554,0.525,low_conflict,possible_damage,viirs_only
65,1,18,37.53517813096038,47.054395437701274,,,,0.0,0.6478366851806641,0.6478366851806641,0.0,0.25,0.8440466523170471,0.8440466523170471,0.6478366851806641,viirs_only,,0.2625,single_source,True,False,,,,,,0.6478366851806641,0.525,0.3077224254608154,0.16727757453918457,0.525,0.0,0.3077224254608154,0.16727757453918457,0.525,0.8327224254608154,0.6922775745391846,0.5702224254608155,0.525,low_conflict,possible_damage,viirs_only
66,1,19,37.54175940992387,47.054479441547365,,,,0.0,0.6221118569374084,0.6221118569374084,0.0,0.25,0.8059850335121155,0.8059850335121155,0.6221118569374084,viirs_only,,0.2625,single_source,True,False,,,,,,0.6221118569374084,0.525,0.295503132045269,0.17949686795473097,0.525,0.0,0.295503132045269,0.17949686795473097,0.525,0.820503132045269,0.704496867954731,0.558003132045269,0.525,low_conflict,possible_damage,viirs_only
67,1,20,37.54834071847111,47.05456306731681,,,,0.0,0.5344106554985046,0.5344106554985046,0.0,0.25,0.6846318244934082,0.6846318244934082,0.5344106554985046,viirs_only,,0.2625,single_source,True,False,,,,,,0.5344106554985046,0.525,0.2538450613617897,0.22115493863821029,0.525,0.0,0.2538450613617897,0.22115493863821029,0.525,0.7788450613617897,0.7461549386382103,0.5163450613617897,0.525,low_conflict,possible_damage,viirs_only
68,1,21,37.554922056468826,47.054646315005336,,,,0.0,0.37351441383361816,0.37351441383361816,0.0,0.25,0.4599376916885376,0.4599376916885376,0.37351441383361816,viirs_only,,0.2625,single_source,True,False,,,,,,0.3735144138336181,0.525,0.17741934657096858,0.29758065342903134,0.525,0.0,0.17741934657096858,0.29758065342903134,0.525,0.7024193465709686,0.8225806534290314,0.4399193465709686,0.525,low_conflict,possible_damage,viirs_only
69,1,22,37.56150342378372,47.054729184608604,,,,0.0,0.29188910126686096,0.29188910126686096,0.0,0.25,0.3355168402194977,0.3355168402194977,0.29188910126686096,viirs_only,,0.2625,single_source,True,False,,,,,,0.2918891012668609,0.525,0.13864732310175892,0.33635267689824105,0.525,0.0,0.13864732310175892,0.33635267689824105,0.525,0.663647323101759,0.8613526768982411,0.40114732310175893,0.525,low_conflict,possible_damage,viirs_only
70,1,23,37.568084820282515,47.05481167612237,,,,0.0,0.3402259349822998,0.3402259349822998,0.0,0.25,0.4115733206272125,0.4115733206272125,0.3402259349822998,viirs_only,,0.2625,single_source,True,False,,,,,,0.3402259349822998,0.525,0.1616073191165924,0.3133926808834076,0.525,0.0,0.1616073191165924,0.3133926808834076,0.525,0.6866073191165925,0.8383926808834077,0.4241073191165924,0.525,low_conflict,possible_damage,viirs_only
71,1,24,37.574666245831914,47.05489378954234,,,,0.0,0.36987367272377014,0.36987367272377014,0.0,0.25,0.4555836021900177,0.4555836021900177,0.36987367272377014,viirs_only,,0.2625,single_source,True,False,,,,,,0.3698736727237701,0.525,0.17568999454379078,0.29931000545620917,0.525,0.0,0.17568999454379078,0.29931000545620917,0.525,0.7006899945437908,0.8243100054562091,0.4381899945437908,0.525,low_conflict,possible_damage,viirs_only
72,1,25,37.58124770029861,47.05497552486429,,,,0.0,0.3141125738620758,0.3141125738620758,0.0,0.25,0.3689534664154053,0.3689534664154053,0.3141125738620758,viirs_only,,0.2625,single_source,True,False,,,,,,0.3141125738620758,0.525,0.149203472584486,0.32579652741551396,0.525,0.0,0.149203472584486,0.32579652741551396,0.525,0.674203472584486,0.850796527415514,0.41170347258448603,0.525,low_conflict,possible_damage,viirs_only
73,1,26,37.58782918354932,47.05505688208399,,,,0.0,0.16712242364883423,0.16712242364883423,0.0,0.25,0.06745798140764236,0.06745798140764236,0.16712242364883423,viirs_only,,0.2625,single_source,True,False,,,,,,0.1671224236488342,0.525,0.07938315123319624,0.3956168487668037,0.525,0.0,0.07938315123319624,0.3956168487668037,0.525,0.6043831512331963,0.9206168487668037,0.34188315123319624,0.525,low_conflict,possible_damage,viirs_only
74,1,27,37.59441069545072,47.05513786119724,,,,0.0,0.2807788848876953,0.2807788848876953,0.0,0.25,0.2942063510417938,0.2942063510417938,0.2807788848876953,viirs_only,,0.2625,single_source,True,False,,,,,,0.2807788848876953,0.525,0.13336997032165526,0.3416300296783447,0.525,0.0,0.13336997032165526,0.3416300296783447,0.525,0.6583699703216552,0.8666300296783447,0.3958699703216553,0.525,low_conflict,possible_damage,viirs_only
75,1,28,37.60099223586951,47.05521846219986,,,,0.0,0.3542085886001587,0.3542085886001587,0.0,0.25,0.3890978991985321,0.3890978991985321,0.3542085886001587,viirs_only,,0.2625,single_source,True,False,,,,,,0.3542085886001587,0.525,0.16824907958507537,0.30675092041492463,0.525,0.0,0.16824907958507537,0.30675092041492463,0.525,0.6932490795850754,0.8317509204149247,0.43074907958507536,0.525,low_conflict,possible_damage,viirs_only
76,1,29,37.607573804672384,47.05529868508769,,,,0.0,0.2656036615371704,0.2656036615371704,0.0,0.25,0.2730942666530609,0.2730942666530609,0.2656036615371704,viirs_only,,0.2625,single_source,True,False,,,,,,0.2656036615371704,0.525,0.12616173923015594,0.34883826076984403,0.525,0.0,0.12616173923015594,0.34883826076984403,0.525,0.651161739230156,0.873838260769844,0.38866173923015596,0.525,low_conflict,possible_damage,viirs_only
77,1,30,37.61415540172601,47.05537852985659,,,,0.0,0.2667216658592224,0.2667216658592224,0.0,0.25,0.2943296432495117,0.2943296432495117,0.2667216658592224,viirs_only,,0.2625,single_source,True,False,,,,,,0.2667216658592224,0.525,0.12669279128313063,0.3483072087168693,0.525,0.0,0.12669279128313063,0.3483072087168693,0.525,0.6516927912831306,0.8733072087168694,0.38919279128313067,0.525,low_conflict,possible_damage,viirs_only
78,1,31,37.620737026897075,47.055457996502405,,,,0.0,0.26925188302993774,0.26925188302993774,0.0,0.25,0.28055235743522644,0.28055235743522644,0.26925188302993774,viirs_only,,0.2625,single_source,True,False,,,,,,0.2692518830299377,0.525,0.12789464443922038,0.34710535556077954,0.525,0.0,0.12789464443922038,0.34710535556077954,0.525,0.6528946444392204,0.8721053555607796,0.3903946444392204,0.525,low_conflict,possible_damage,viirs_only
79,1,32,37.62731868005226,47.05553708502107,,,,0.0,0.43203264474868774,0.43203264474868774,0.0,0.25,0.5362254977226257,0.5362254977226257,0.43203264474868774,viirs_only,,0.2625,single_source,True,False,,,,,,0.4320326447486877,0.525,0.20521550625562665,0.2697844937443733,0.525,0.0,0.20521550625562665,0.2697844937443733,0.525,0.7302155062556267,0.7947844937443733,0.46771550625562663,0.525,low_conflict,possible_damage,viirs_only
80,1,33,37.633900361058245,47.055615795408464,,,,0.0,0.20931600034236908,0.20931600034236908,0.0,0.25,0.14835695922374725,0.14835695922374725,0.20931600034236908,viirs_only,,0.2625,single_source,True,False,,,,,,0.209316000342369,0.525,0.09942510016262526,0.37557489983737474,0.525,0.0,0.09942510016262526,0.37557489983737474,0.525,0.6244251001626253,0.9005748998373748,0.36192510016262525,0.525,low_conflict,possible_damage,viirs_only
81,1,34,37.64048206978168,47.055694127660566,,,,0.0,0.15513278543949127,0.15513278543949127,0.0,0.25,0.06149892136454582,0.06149892136454582,0.15513278543949127,viirs_only,,0.2625,single_source,True,False,,,,,,0.1551327854394912,0.525,0.07368807308375831,0.4013119269162417,0.525,0.0,0.07368807308375831,0.4013119269162417,0.525,0.5986880730837584,0.9263119269162416,0.3361880730837583,0.525,low_conflict,insufficient_evidence,viirs_only
82,1,35,37.64706380608926,47.05577208177328,,,,0.0,0.18021734058856964,0.18021734058856964,0.0,0.25,0.12469986826181412,0.12469986826181412,0.18021734058856964,viirs_only,,0.2625,single_source,True,False,,,,,,0.1802173405885696,0.525,0.08560323677957056,0.3893967632204294,0.525,0.0,0.08560323677957056,0.3893967632204294,0.525,0.6106032367795706,0.9143967632204294,0.34810323677957056,0.525,low_conflict,possible_damage,viirs_only
83,1,36,37.65364556984761,47.055849657742606,,,,0.0,0.19904868304729462,0.19904868304729462,0.0,0.25,0.16202406585216522,0.16202406585216522,0.19904868304729462,viirs_only,,0.2625,single_source,True,False,,,,,,0.1990486830472946,0.525,0.09454812444746492,0.380451875552535,0.525,0.0,0.09454812444746492,0.380451875552535,0.525,0.619548124447465,0.905451875552535,0.3570481244474649,0.525,low_conflict,possible_damage,viirs_only
84,1,37,37.66022736092342,47.055926855564536,,,,0.0,0.3309921622276306,0.3309921622276306,0.0,0.25,0.39019832015037537,0.39019832015037537,0.3309921622276306,viirs_only,,0.2625,single_source,True,False,,,,,,0.3309921622276306,0.525,0.15722127705812453,0.3177787229418754,0.525,0.0,0.15722127705812453,0.3177787229418754,0.525,0.6822212770581245,0.8427787229418755,0.41972127705812456,0.525,low_conflict,possible_damage,viirs_only
85,1,38,37.66680917918333,47.05600367523507,,,,0.0,0.463966429233551,0.463966429233551,0.0,0.25,0.5884738564491272,0.5884738564491272,0.463966429233551,viirs_only,,0.2625,single_source,True,False,,,,,,0.463966429233551,0.525,0.22038405388593674,0.25461594611406324,0.525,0.0,0.22038405388593674,0.25461594611406324,0.525,0.7453840538859368,0.7796159461140633,0.48288405388593675,0.525,low_conflict,possible_damage,viirs_only
86,1,39,37.673391024494,47.056080116750266,,,,0.0,0.39618292450904846,0.39618292450904846,0.0,0.25,0.4894125461578369,0.4894125461578369,0.39618292450904846,viirs_only,,0.2625,single_source,True,False,,,,,,0.3961829245090484,0.525,0.18818688914179799,0.286813110858202,0.525,0.0,0.18818688914179799,0.286813110858202,0.525,0.7131868891417981,0.8118131108582021,0.450686889141798,0.525,low_conflict,possible_damage,viirs_only
87,1,40,37.67997289672207,47.056156180106136,,,,0.0,0.245021253824234,0.245021253824234,0.0,0.25,0.2178192287683487,0.2178192287683487,0.245021253824234,viirs_only,,0.2625,single_source,True,False,,,,,,0.245021253824234,0.525,0.11638509556651115,0.3586149044334888,0.525,0.0,0.11638509556651115,0.3586149044334888,0.525,0.6413850955665111,0.8836149044334889,0.3788850955665112,0.525,low_conflict,possible_damage,viirs_only
88,1,41,37.686554795734196,47.05623186529878,,,,0.0,0.10763165354728699,0.10763165354728699,0.0,0.25,-0.10563136637210846,-0.10563136637210846,0.10763165354728699,viirs_only,,0.2625,single_source,True,False,,,,,,0.1076316535472869,0.525,0.051125035434961275,0.4238749645650387,0.525,0.0,0.051125035434961275,0.4238749645650387,0.525,0.5761250354349613,0.9488749645650387,0.3136250354349613,0.525,low_conflict,insufficient_evidence,viirs_only
89,1,42,37.69313672139701,47.056307172324274,,,,0.0,0.1598469316959381,0.1598469316959381,0.0,0.25,0.06896986067295074,0.06896986067295074,0.1598469316959381,viirs_only,,0.2625,single_source,True,False,,,,,,0.1598469316959381,0.525,0.0759272925555706,0.39907270744442935,0.525,0.0,0.0759272925555706,0.39907270744442935,0.525,0.6009272925555706,0.9240727074444294,0.3384272925555706,0.525,low_conflict,possible_damage,viirs_only
90,1,43,37.69971867357716,47.05638210117875,,,,0.0,0.22822166979312897,0.22822166979312897,0.0,0.25,0.225722998380661,0.225722998380661,0.22822166979312897,viirs_only,,0.2625,single_source,True,False,,,,,,0.2282216697931289,0.525,0.10840529315173623,0.36659470684826373,0.525,0.0,0.10840529315173623,0.36659470684826373,0.525,0.6334052931517362,0.8915947068482637,0.37090529315173626,0.525,low_conflict,possible_damage,viirs_only
91,1,44,37.70630065214127,47.0564566518583,,,,0.0,0.2541634738445282,0.2541634738445282,0.0,0.25,0.2726297080516815,0.2726297080516815,0.2541634738445282,viirs_only,,0.2625,single_source,True,False,,,,,,0.2541634738445282,0.525,0.12072765007615088,0.3542723499238491,0.525,0.0,0.12072765007615088,0.3542723499238491,0.525,0.6457276500761508,0.8792723499238491,0.3832276500761509,0.525,low_conflict,possible_damage,viirs_only
92,1,45,37.712882656955976,47.05653082435911,,,,0.0,0.2475944608449936,0.2475944608449936,0.0,0.25,0.2583954930305481,0.2583954930305481,0.2475944608449936,viirs_only,,0.2625,single_source,True,False,,,,,,0.2475944608449936,0.525,0.11760736890137195,0.357392631098628,0.525,0.0,0.11760736890137195,0.357392631098628,0.525,0.6426073689013719,0.8823926310986281,0.380107368901372,0.525,low_conflict,possible_damage,viirs_only
