grid_id,grid_row,grid_col,lon_center,lat_center,p_s2_mean,p_s2_median,p_s2_std,p_s2_valid_ratio,p_viirs_mean,p_viirs_median,p_viirs_std,p_viirs_valid_ratio,viirs_loss_rate_mean,viirs_loss_rate_median,p_fused,fusion_source,disagreement,uncertainty,evidence_type,p_s2_low_quality,p_viirs_low_quality,p_weighted_best,weighted_best_s2_version,weighted_best_w_viirs
350,7,27,37.59370090133915,47.0821256890324,,,,0.0,,,,0.0,,,,no_data,,0.3,no_data,True,True,0.0009999999999999996,s2_original,0.9500000000000001
351,7,28,37.60028576265181,47.08220636569061,,,,0.0,,,,0.0,,,,no_data,,0.3,no_data,True,True,0.0009999999999999996,s2_original,0.9500000000000001
352,7,29,37.60687065240019,47.08228666387933,,,,0.0,0.4978172779083252,0.4978172779083252,0.0,0.25,0.6343144774436951,0.6343144774436951,0.4978172779083252,viirs_only,,0.2625,single_source,True,False,0.4125019156495343,s2_original,0.9500000000000001
353,7,30,37.61345557045072,47.08236658359443,,,,0.0,0.4751158058643341,0.4751158058643341,0.0,0.25,0.6035000681877136,0.6035000681877136,0.4751158058643341,viirs_only,,0.2625,single_source,True,False,0.39174672028029806,s2_original,0.9500000000000001
354,7,31,37.620040516669846,47.08244612483174,,,,0.0,0.4936864376068115,0.4936864376068115,0.0,0.25,0.6286577582359314,0.6286577582359314,0.4936864376068115,viirs_only,,0.2625,single_source,True,False,0.40870279388489594,s2_original,0.9500000000000001
355,7,32,37.62662549092401,47.0825252875872,,,,0.0,0.4785043895244598,0.4785043895244598,0.0,0.25,0.6083164215087891,0.6083164215087891,0.4785043895244598,viirs_only,,0.2625,single_source,True,False,0.39482586147514626,s2_original,0.9500000000000001
356,7,33,37.63321049307962,47.08260407185668,,,,0.0,0.4728308022022247,0.4728308022022247,0.0,0.25,0.6004374623298645,0.6004374623298645,0.4728308022022247,viirs_only,,0.2625,single_source,True,False,0.3896740627218762,s2_original,0.9500000000000001
357,7,34,37.63979552300313,47.082682477636105,,,,0.0,0.4220759272575378,0.4220759272575378,0.0,0.25,0.5275701284408569,0.5275701284408569,0.4220759272575378,viirs_only,,0.2625,single_source,True,False,0.3443695014564968,s2_original,0.9500000000000001
358,7,35,37.64638058056095,47.08276050492145,,,,0.0,0.4803167581558227,0.4803167581558227,0.0,0.25,0.6075581908226013,0.6075581908226013,0.4803167581558227,viirs_only,,0.2625,single_source,True,False,0.3964754176975031,s2_original,0.9500000000000001
359,7,36,37.652965665619504,47.08283815370866,,,,0.0,0.520273745059967,0.520273745059967,0.0,0.25,0.6646664142608643,0.6646664142608643,0.520273745059967,viirs_only,,0.2625,single_source,True,False,0.43333547977888365,s2_original,0.9500000000000001
360,7,37,37.6595507780452,47.08291542399372,,,,0.0,0.6141731142997742,0.6141731142997742,0.0,0.25,0.796109676361084,0.796109676361084,0.6141731142997742,viirs_only,,0.2625,single_source,True,False,0.5240578849791835,s2_original,0.9500000000000001
361,7,38,37.66613591770447,47.08299231577265,,,,0.0,0.4847986996173858,0.4847986996173858,0.0,0.25,0.6148197054862976,0.6148197054862976,0.4847986996173858,viirs_only,,0.2625,single_source,True,False,0.40056284053501434,s2_original,0.9500000000000001
362,7,39,37.672721084463696,47.08306882904146,0.0867751836776733,0.0743368491530418,0.0837732702493667,0.1808,0.3680310547351837,0.3680310547351837,0.0,0.25,0.4516506195068359,0.4516506195068359,0.1904379238869513,both,0.2812558710575104,0.4322591097402572,both_low,True,False,0.34721075784010963,s2_original,0.9500000000000001
363,7,40,37.67930627818931,47.08314496379621,0.0513497330248355,0.0329295210540294,0.0560482293367385,0.6496,0.3163717091083526,0.3163717091083526,0.0,0.25,0.3770674765110016,0.3770674765110016,0.1366451354696327,both,0.2650219760835171,0.3505753832584619,both_low,False,False,0.2936358059420395,s2_original,0.9500000000000001
364,7,41,37.6858914987477,47.08322072003295,0.0266895648092031,0.0,0.0446413569152355,0.5712,0.3266591429710388,0.3266591429710388,0.0,0.25,0.3917734026908874,0.3917734026908874,0.1034113523243393,both,0.2999695781618356,0.3867987047132849,both_low,False,False,0.2958811677346413,s2_original,0.9500000000000001
365,7,42,37.69247674600528,47.08329609774776,0.007412695325911,0.0,0.0254220180213451,0.496,0.3885117471218109,0.3885117471218109,0.0,0.25,0.4800098538398742,0.4800098538398742,0.064443865981977,both,0.3810990517958998,0.4548693362571299,both_low,False,False,0.33721057039643704,s2_original,0.9500000000000001
